provider,model_name,task_id,dimension_id,score_kind,strat_key,strat_value,n_rows,n_positive_truth,n_positive_pred,binary_accuracy,event_presence_auroc,event_presence_auprc,brier,positive_exact_hour_rate,positive_tolerance_1h_rate,median_abs_hour_error,accuracy,macro_f1,balanced_accuracy,truth_distribution,pred_distribution,exact_match,tolerance_1,median_abs_error
gemini31pro,gemini-3.1-pro,SEP-S1,D1,event_time,trajectory_tier,low_template_support,100,100.0,100.0,1.0,,1.0,0.009999999999999995,0.17,0.35,2.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-S1,D1,event_time,trajectory_tier,typical_supported,79,79.0,79.0,1.0,,1.0,0.009999999999999997,0.08860759493670886,0.25316455696202533,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,anchor_time_bin,T=24,29,29.0,29.0,1.0,,1.0,0.009999999999999997,0.10344827586206896,0.2413793103448276,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,anchor_time_bin,T=48,810,810.0,808.0,0.9975308641975309,,1.0,0.011975308641975303,0.11851851851851852,0.2641975308641975,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,anchor_time_bin,T=6,964,964.0,958.0,0.9937759336099585,,1.0,0.015311203319502073,0.17116182572614108,0.3879668049792531,2.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,onset_confidence,high,1579,1579.0,1574.0,0.9968334388853705,,1.0,0.012685243825205823,0.1266624445851805,0.29892336922102597,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,onset_confidence,low,224,224.0,221.0,0.9866071428571429,,1.0,0.02107142857142857,0.2857142857142857,0.5491071428571429,1.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,representation_profile,full_ab1b2b3,1803,1803.0,1795.0,0.9955629506378258,,1.0,0.013727121464226286,0.1464226289517471,0.3300055463117027,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,trajectory_tier,atypical_low_support,97,97.0,97.0,1.0,,1.0,0.009999999999999995,0.15463917525773196,0.35051546391752575,2.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,trajectory_tier,atypical_supported,261,261.0,261.0,1.0,,1.0,0.010306513409961684,0.13026819923371646,0.29118773946360155,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,trajectory_tier,low_template_support,1128,1128.0,1123.0,0.9955673758865248,,1.0,0.013617021276595741,0.16134751773049646,0.3537234042553192,2.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D1,event_time,trajectory_tier,typical_supported,317,317.0,314.0,0.9905362776025236,,1.0,0.018075709779179806,0.10410094637223975,0.27129337539432175,3.0,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,anchor_time_bin,T=24,30,0.0,11.0,0.6333333333333333,,,0.30333333333333334,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,anchor_time_bin,T=48,839,0.0,135.0,0.8390941597139452,,,0.13872467222884385,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,anchor_time_bin,T=6,1006,0.0,173.0,0.8280318091451292,,,0.14757455268389663,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,onset_confidence,high,1651,0.0,295.0,0.821320411871593,,,0.1529436705027256,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,onset_confidence,low,224,0.0,24.0,0.8928571428571429,,,0.09571428571428572,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,representation_profile,full_ab1b2b3,1875,0.0,319.0,0.8298666666666666,,,0.14610666666666666,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,trajectory_tier,atypical_low_support,101,0.0,28.0,0.7227722772277227,,,0.23178217821782185,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,trajectory_tier,atypical_supported,268,0.0,81.0,0.6977611940298507,,,0.25179104477611935,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,trajectory_tier,low_template_support,1172,0.0,174.0,0.8515358361774744,,,0.1287713310580205,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D2,event_time,trajectory_tier,typical_supported,334,0.0,36.0,0.8922155688622755,,,0.09622754491017964,,,,,,,,,,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,anchor_time_bin,T=24,30,,,,,,,,,,0.4,0.28571428571428575,0.4,"{""high"": 30}","{""high"": 12, ""low"": 18}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,anchor_time_bin,T=48,839,,,,,,,,,,0.4600715137067938,0.42020621764977784,0.588268191529471,"{""high"": 730, ""low"": 109}","{""high"": 329, ""low"": 510}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,anchor_time_bin,T=6,1006,,,,,,,,,,0.38866799204771374,0.3501230553008316,0.49584248279900456,"{""high"": 891, ""low"": 115}","{""high"": 360, ""low"": 646}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,onset_confidence,high,1651,,,,,,,,,,0.38340399757722593,0.27714535901926446,0.38340399757722593,"{""high"": 1651}","{""high"": 633, ""low"": 1018}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,onset_confidence,low,224,,,,,,,,,,0.6964285714285714,0.4105263157894737,0.6964285714285714,"{""low"": 224}","{""high"": 68, ""low"": 156}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,representation_profile,full_ab1b2b3,1875,,,,,,,,,,0.4208,0.38072063589384253,0.5399162845028986,"{""high"": 1651, ""low"": 224}","{""high"": 701, ""low"": 1174}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,trajectory_tier,atypical_low_support,101,,,,,,,,,,0.46534653465346537,0.33292563600782776,0.4823232323232323,"{""high"": 99, ""low"": 2}","{""high"": 47, ""low"": 54}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,trajectory_tier,atypical_supported,268,,,,,,,,,,0.3917910447761194,0.28150134048257375,0.3917910447761194,"{""high"": 268}","{""high"": 105, ""low"": 163}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,trajectory_tier,low_template_support,1172,,,,,,,,,,0.4402730375426621,0.4224293617238654,0.5390990990990991,"{""high"": 950, ""low"": 222}","{""high"": 428, ""low"": 744}",,,
gemini31pro,gemini-3.1-pro,SEP-T1,D5,categorical,trajectory_tier,typical_supported,334,,,,,,,,,,0.36227544910179643,0.26593406593406593,0.36227544910179643,"{""high"": 334}","{""high"": 121, ""low"": 213}",,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,anchor_time_bin,T=24,5,5.0,5.0,1.0,,1.0,0.05800000000000002,0.6,0.6,0.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,anchor_time_bin,T=48,670,670.0,541.0,0.8074626865671641,,1.0,0.19202238805970148,0.17313432835820897,0.2253731343283582,6.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,anchor_time_bin,T=6,209,209.0,192.0,0.9186602870813397,,1.0,0.1328708133971292,0.3253588516746411,0.3923444976076555,2.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,representation_profile,full_ab1b2b3,884,884.0,738.0,0.834841628959276,,1.0,0.1772794117647059,0.21153846153846154,0.2669683257918552,5.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,trajectory_tier,atypical_low_support,487,487.0,409.0,0.839835728952772,,1.0,0.1737474332648871,0.25667351129363447,0.29774127310061604,4.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,trajectory_tier,atypical_supported,44,44.0,43.0,0.9772727272727273,,1.0,0.06636363636363635,0.29545454545454547,0.4090909090909091,4.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,trajectory_tier,low_template_support,346,346.0,279.0,0.8063583815028902,,1.0,0.19858381502890177,0.13872832369942195,0.20809248554913296,5.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D1,event_time,trajectory_tier,typical_supported,7,7.0,7.0,1.0,,1.0,0.06714285714285716,0.14285714285714285,0.14285714285714285,6.0,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,anchor_time_bin,T=24,5,0.0,3.0,0.4,,,0.394,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,anchor_time_bin,T=48,724,0.0,60.0,0.9171270718232044,,,0.06535911602209944,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,anchor_time_bin,T=6,209,0.0,19.0,0.9090909090909091,,,0.09918660287081342,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,representation_profile,full_ab1b2b3,938,0.0,82.0,0.9125799573560768,,,0.07464818763326227,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,trajectory_tier,atypical_low_support,514,0.0,46.0,0.9105058365758755,,,0.07521400778210116,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,trajectory_tier,atypical_supported,45,0.0,12.0,0.7333333333333333,,,0.1966666666666667,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,trajectory_tier,low_template_support,372,0.0,23.0,0.9381720430107527,,,0.05860215053763441,,,,,,,,,,,
gpt54,gpt-5.4,AKI-S1,D2,event_time,trajectory_tier,typical_supported,7,0.0,1.0,0.8571428571428571,,,0.10142857142857142,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,anchor_time_bin,T=24,201,0.0,31.0,0.845771144278607,,,0.11907960199004974,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,anchor_time_bin,T=48,1030,0.0,165.0,0.8398058252427184,,,0.11189563106796113,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,anchor_time_bin,T=6,643,0.0,123.0,0.8087091757387247,,,0.12698289269051322,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,representation_profile,full_ab1b2b3,1874,0.0,319.0,0.8297758804695837,,,0.11784284951974384,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,trajectory_tier,atypical_low_support,1018,0.0,225.0,0.7789783889980354,,,0.14241159135559922,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,trajectory_tier,atypical_supported,84,0.0,22.0,0.7380952380952381,,,0.16657738095238095,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,trajectory_tier,low_template_support,760,0.0,70.0,0.9078947368421053,,,0.07914473684210527,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D1,event_time,trajectory_tier,typical_supported,12,0.0,2.0,0.8333333333333334,,,0.14333333333333334,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,anchor_time_bin,T=24,192,0.0,3.0,0.984375,,,0.022356770833333334,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,anchor_time_bin,T=48,968,0.0,27.0,0.9721074380165289,,,0.03148760330578512,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,anchor_time_bin,T=6,531,0.0,22.0,0.9585687382297552,,,0.044957627118644074,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,representation_profile,full_ab1b2b3,1691,0.0,52.0,0.9692489651094027,,,0.03468066232998226,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,trajectory_tier,atypical_low_support,872,0.0,41.0,0.9529816513761468,,,0.04774942660550459,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,trajectory_tier,atypical_supported,74,0.0,1.0,0.9864864864864865,,,0.02297297297297297,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,trajectory_tier,low_template_support,733,0.0,10.0,0.9863574351978172,,,0.02061050477489768,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D2,event_time,trajectory_tier,typical_supported,12,0.0,0.0,1.0,,,0.016666666666666666,,,,,,,,,,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,anchor_time_bin,T=24,134,,,,,,,,,,0.7164179104477612,0.44166666666666665,0.6098484848484849,"{""atypical"": 132, ""typical"": 2}","{""atypical"": 96, ""typical"": 38}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,anchor_time_bin,T=48,560,,,,,,,,,,0.7339285714285714,0.42973913162337085,0.493705035971223,"{""atypical"": 556, ""typical"": 4}","{""atypical"": 413, ""typical"": 147}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,anchor_time_bin,T=6,422,,,,,,,,,,0.46919431279620855,0.33063305480810085,0.484375,"{""atypical"": 416, ""typical"": 6}","{""atypical"": 198, ""typical"": 224}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,representation_profile,full_ab1b2b3,1116,,,,,,,,,,0.6317204301075269,0.3984032653446673,0.5253623188405797,"{""atypical"": 1104, ""typical"": 12}","{""atypical"": 707, ""typical"": 409}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,trajectory_tier,atypical_low_support,1020,,,,,,,,,,0.6470588235294118,0.3928571428571429,0.6470588235294118,"{""atypical"": 1020}","{""atypical"": 660, ""typical"": 360}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,trajectory_tier,atypical_supported,84,,,,,,,,,,0.47619047619047616,0.3225806451612903,0.47619047619047616,"{""atypical"": 84}","{""atypical"": 40, ""typical"": 44}",,,
gpt54,gpt-5.4,AKI-T1,D5,categorical,trajectory_tier,typical_supported,12,,,,,,,,,,0.4166666666666667,0.29411764705882354,0.4166666666666667,"{""typical"": 12}","{""atypical"": 7, ""typical"": 5}",,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,anchor_time_bin,T=48,626,626.0,626.0,1.0,,1.0,0.009999999999999993,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,anchor_time_bin,T=6,272,272.0,272.0,1.0,,1.0,0.01029411764705882,0.9963235294117647,0.9963235294117647,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,left_censored,0,266,266.0,266.0,1.0,,1.0,0.009999999999999997,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,left_censored,1,632,632.0,632.0,1.0,,1.0,0.010126582278481008,0.9984177215189873,0.9984177215189873,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,representation_profile,full_ab1b2b3,898,898.0,898.0,1.0,,1.0,0.010089086859688193,0.9988864142538976,0.9988864142538976,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,trajectory_tier,atypical_low_support,11,11.0,11.0,1.0,,1.0,0.009999999999999995,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,trajectory_tier,atypical_supported,542,542.0,542.0,1.0,,1.0,0.010147601476014756,0.9981549815498155,0.9981549815498155,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,trajectory_tier,low_template_support,7,7.0,7.0,1.0,,1.0,0.009999999999999995,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-S1,D1,event_time,trajectory_tier,typical_supported,338,338.0,338.0,1.0,,1.0,0.009999999999999995,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,anchor_time_bin,T=48,1278,1278.0,1278.0,1.0,,0.9999999999999999,0.010500782472613454,0.9929577464788732,0.9945226917057903,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,anchor_time_bin,T=6,543,543.0,543.0,1.0,,1.0,0.009999999999999997,0.998158379373849,0.998158379373849,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,left_censored,0,545,545.0,545.0,1.0,,1.0,0.011027522935779813,0.9853211009174312,0.9889908256880734,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,left_censored,1,1276,1276.0,1276.0,1.0,,1.0,0.010062695924764884,0.9984326018808778,0.9984326018808778,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,representation_profile,full_ab1b2b3,1821,1821.0,1821.0,1.0,,1.0,0.010351455244371222,0.9945085118066996,0.9956068094453597,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,trajectory_tier,atypical_low_support,33,33.0,33.0,1.0,,1.0,0.009999999999999995,0.9696969696969697,0.9696969696969697,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,trajectory_tier,atypical_supported,1119,1119.0,1119.0,1.0,,1.0,0.010142984807864162,0.998212689901698,0.9991063449508489,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,trajectory_tier,low_template_support,16,16.0,16.0,1.0,,1.0,0.009999999999999995,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D1,event_time,trajectory_tier,typical_supported,653,653.0,653.0,1.0,,1.0,0.010735068912710562,0.9892802450229708,0.9908116385911179,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,anchor_time_bin,T=48,1332,1332.0,1332.0,1.0,,1.0,0.010300300300300297,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,anchor_time_bin,T=6,543,543.0,543.0,1.0,,1.0,0.010147329650092077,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,left_censored,0,586,586.0,586.0,1.0,,1.0,0.01040955631399317,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,left_censored,1,1289,1289.0,1289.0,1.0,,1.0,0.010186190845616751,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,representation_profile,full_ab1b2b3,1875,1875.0,1875.0,1.0,,1.0,0.010255999999999998,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,trajectory_tier,atypical_low_support,35,35.0,35.0,1.0,,1.0,0.009999999999999997,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,trajectory_tier,atypical_supported,1147,1147.0,1147.0,1.0,,1.0,0.010069747166521354,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,trajectory_tier,low_template_support,19,19.0,19.0,1.0,,1.0,0.009999999999999997,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,DEL-T1,D2,event_time,trajectory_tier,typical_supported,674,674.0,674.0,1.0,,1.0,0.010593471810089017,1.0,1.0,0.0,,,,,,,,
gpt54,gpt-5.4,S-R1,D4,categorical,anchor_time_bin,retrospective_or_na,397,,,,,,,,,,0.2594458438287154,0.17346701667239656,0.3709302897078636,"{""cardioembolic"": 83, ""large_artery"": 47, ""small_vessel"": 1, ""unknown"": 266}","{""cardioembolic"": 273, ""cryptogenic"": 16, ""large_artery"": 83, ""small_vessel"": 22, ""unknown"": 3}",,,
gpt54,gpt-5.4,S-R1,D4,categorical,representation_profile,stroke_retrospective_b2_only,397,,,,,,,,,,0.2594458438287154,0.17346701667239656,0.3709302897078636,"{""cardioembolic"": 83, ""large_artery"": 47, ""small_vessel"": 1, ""unknown"": 266}","{""cardioembolic"": 273, ""cryptogenic"": 16, ""large_artery"": 83, ""small_vessel"": 22, ""unknown"": 3}",,,
gpt54,gpt-5.4,S-R1,D4,categorical,stroke_layer,Layer2,397,,,,,,,,,,0.2594458438287154,0.17346701667239656,0.3709302897078636,"{""cardioembolic"": 83, ""large_artery"": 47, ""small_vessel"": 1, ""unknown"": 266}","{""cardioembolic"": 273, ""cryptogenic"": 16, ""large_artery"": 83, ""small_vessel"": 22, ""unknown"": 3}",,,
gpt54,gpt-5.4,S-R1,D4,categorical,stroke_tier,A,378,,,,,,,,,,0.25925925925925924,0.17479571561711676,0.3776551352806569,"{""cardioembolic"": 76, ""large_artery"": 46, ""small_vessel"": 1, ""unknown"": 255}","{""cardioembolic"": 259, ""cryptogenic"": 15, ""large_artery"": 81, ""small_vessel"": 20, ""unknown"": 3}",,,
gpt54,gpt-5.4,S-R1,D4,categorical,stroke_tier,C,19,,,,,,,,,,0.2631578947368421,0.09523809523809525,0.2380952380952381,"{""cardioembolic"": 7, ""large_artery"": 1, ""unknown"": 11}","{""cardioembolic"": 14, ""cryptogenic"": 1, ""large_artery"": 2, ""small_vessel"": 2}",,,
gpt54,gpt-5.4,S-R2,D4,categorical,anchor_time_bin,retrospective_or_na,167,,,,,,,,,,0.24550898203592814,0.22507754495332136,0.5202205882352942,"{""anticoagulation"": 20, ""antiplatelet"": 10, ""both"": 136, ""neither"": 1}","{""anticoagulation"": 49, ""antiplatelet"": 107, ""both"": 11}",,,
gpt54,gpt-5.4,S-R2,D4,categorical,representation_profile,stroke_retrospective_b2_only,167,,,,,,,,,,0.24550898203592814,0.22507754495332136,0.5202205882352942,"{""anticoagulation"": 20, ""antiplatelet"": 10, ""both"": 136, ""neither"": 1}","{""anticoagulation"": 49, ""antiplatelet"": 107, ""both"": 11}",,,
gpt54,gpt-5.4,S-R2,D4,categorical,stroke_layer,Layer2,167,,,,,,,,,,0.24550898203592814,0.22507754495332136,0.5202205882352942,"{""anticoagulation"": 20, ""antiplatelet"": 10, ""both"": 136, ""neither"": 1}","{""anticoagulation"": 49, ""antiplatelet"": 107, ""both"": 11}",,,
gpt54,gpt-5.4,S-R2,D4,categorical,stroke_tier,A,164,,,,,,,,,,0.23780487804878048,0.21893596186335806,0.5203703703703704,"{""anticoagulation"": 19, ""antiplatelet"": 9, ""both"": 135, ""neither"": 1}","{""anticoagulation"": 48, ""antiplatelet"": 105, ""both"": 11}",,,
gpt54,gpt-5.4,S-R2,D4,categorical,stroke_tier,C,3,,,,,,,,,,0.6666666666666666,0.5555555555555555,0.6666666666666666,"{""anticoagulation"": 1, ""antiplatelet"": 1, ""both"": 1}","{""anticoagulation"": 1, ""antiplatelet"": 2}",,,
gpt54,gpt-5.4,S-R3,D2,numeric_exact,anchor_time_bin,retrospective_or_na,4,,,,,,,,,,,,,,,0.75,0.75,0.0
gpt54,gpt-5.4,S-R3,D2,numeric_exact,representation_profile,stroke_retrospective_b2_only,4,,,,,,,,,,,,,,,0.75,0.75,0.0
gpt54,gpt-5.4,S-R3,D2,numeric_exact,stroke_layer,Layer2,4,,,,,,,,,,,,,,,0.75,0.75,0.0
gpt54,gpt-5.4,S-R3,D2,numeric_exact,stroke_tier,A,4,,,,,,,,,,,,,,,0.75,0.75,0.0
gpt54,gpt-5.4,S-R4,D4,binary_from_yesno,anchor_time_bin,retrospective_or_na,468,,,0.21153846153846154,0.33450958170204,0.07338641621130698,0.5771794871794874,,,,,,,,,,,
gpt54,gpt-5.4,S-R4,D4,binary_from_yesno,representation_profile,stroke_retrospective_b2_only,468,,,0.21153846153846154,0.33450958170204,0.07338641621130698,0.5771794871794874,,,,,,,,,,,
gpt54,gpt-5.4,S-R4,D4,binary_from_yesno,stroke_layer,Layer2,468,,,0.21153846153846154,0.33450958170204,0.07338641621130698,0.5771794871794874,,,,,,,,,,,
gpt54,gpt-5.4,S-R4,D4,binary_from_yesno,stroke_tier,A,440,,,0.21363636363636362,0.3429207427801535,0.07499614095334795,0.5770909090909092,,,,,,,,,,,
gpt54,gpt-5.4,S-R4,D4,binary_from_yesno,stroke_tier,C,28,,,0.17857142857142858,0.20666666666666667,0.0779848171152519,0.5785714285714286,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,anchor_time_bin,T=48,479,0.0,459.0,0.04175365344467641,,,0.5934133611691024,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,anchor_time_bin,T=6,447,0.0,367.0,0.1789709172259508,,,0.5173825503355705,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,representation_profile,stroke_temporal_ab1b2,926,0.0,826.0,0.1079913606911447,,,0.5567116630669547,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,stroke_layer,Layer1,926,0.0,826.0,0.1079913606911447,,,0.5567116630669547,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,stroke_tier,A,664,0.0,605.0,0.08885542168674698,,,0.5653990963855421,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D1,event_time,stroke_tier,B,262,0.0,221.0,0.15648854961832062,,,0.5346946564885496,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,anchor_time_bin,T=48,491,,,0.8187372708757638,0.5184660478749389,0.10627703185348308,0.16271894093686357,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,anchor_time_bin,T=6,444,,,0.7927927927927928,0.5274038461538462,0.207357158978418,0.17751126126126127,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,representation_profile,stroke_temporal_ab1b2,935,,,0.8064171122994652,0.5274147978103478,0.1666815956932586,0.1697433155080214,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,stroke_layer,Layer1,935,,,0.8064171122994652,0.5274147978103478,0.1666815956932586,0.1697433155080214,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,stroke_tier,A,674,,,0.8100890207715133,0.5122679580306699,0.16197839330874117,0.16775222551928784,,,,,,,,,,,
gpt54,gpt-5.4,S-T1,D3,binary_from_trend,stroke_tier,B,261,,,0.7969348659003831,0.5566427484235703,0.283193252758409,0.17488505747126434,,,,,,,,,,,
gpt54,gpt-5.4,S-T2,D4,categorical,anchor_time_bin,T=24,29,,,,,,,,,,0.2413793103448276,0.16114285714285717,0.2119047619047619,"{""bilateral_or_none"": 14, ""left"": 3, ""none"": 2, ""right"": 4, ""unknown"": 6}","{""bilateral_or_none"": 6, ""left"": 1, ""right"": 3, ""unknown"": 19}",,,
gpt54,gpt-5.4,S-T2,D4,categorical,anchor_time_bin,T=48,13,,,,,,,,,,0.15384615384615385,0.09,0.1,"{""bilateral_or_none"": 4, ""left"": 4, ""none"": 1, ""right"": 3, ""unknown"": 1}","{""bilateral_or_none"": 6, ""left"": 4, ""right"": 1, ""unknown"": 2}",,,
gpt54,gpt-5.4,S-T2,D4,categorical,anchor_time_bin,T=6,274,,,,,,,,,,0.20437956204379562,0.14541808929452069,0.22616935844657465,"{""bilateral_or_none"": 89, ""left"": 67, ""none"": 29, ""right"": 51, ""unknown"": 38}","{""bilateral_or_none"": 84, ""left"": 8, ""right"": 7, ""unknown"": 175}",,,
gpt54,gpt-5.4,S-T2,D4,categorical,representation_profile,stroke_temporal_ab1b2,316,,,,,,,,,,0.20569620253164558,0.14835700110821887,0.22103036971873583,"{""bilateral_or_none"": 107, ""left"": 74, ""none"": 32, ""right"": 58, ""unknown"": 45}","{""bilateral_or_none"": 96, ""left"": 13, ""right"": 11, ""unknown"": 196}",,,
gpt54,gpt-5.4,S-T2,D4,categorical,stroke_layer,Layer1,316,,,,,,,,,,0.20569620253164558,0.14835700110821887,0.22103036971873583,"{""bilateral_or_none"": 107, ""left"": 74, ""none"": 32, ""right"": 58, ""unknown"": 45}","{""bilateral_or_none"": 96, ""left"": 13, ""right"": 11, ""unknown"": 196}",,,
